datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,weekday,month,CO(GT)_lag_1,CO(GT)_lag_6,CO(GT)_lag_12,CO(GT)_lag_24,NMHC(GT)_lag_1,NMHC(GT)_lag_6,NMHC(GT)_lag_12,NMHC(GT)_lag_24,C6H6(GT)_lag_1,C6H6(GT)_lag_6,C6H6(GT)_lag_12,C6H6(GT)_lag_24,NOx(GT)_lag_1,NOx(GT)_lag_6,NOx(GT)_lag_12,NOx(GT)_lag_24,NO2(GT)_lag_1,NO2(GT)_lag_6,NO2(GT)_lag_12,NO2(GT)_lag_24,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_6,PT08.S1(CO)_lag_12,PT08.S1(CO)_lag_24,PT08.S2(NMHC)_lag_1,PT08.S2(NMHC)_lag_6,PT08.S2(NMHC)_lag_12,PT08.S2(NMHC)_lag_24,PT08.S3(NOx)_lag_1,PT08.S3(NOx)_lag_6,PT08.S3(NOx)_lag_12,PT08.S3(NOx)_lag_24,PT08.S4(NO2)_lag_1,PT08.S4(NO2)_lag_6,PT08.S4(NO2)_lag_12,PT08.S4(NO2)_lag_24,PT08.S5(O3)_lag_1,PT08.S5(O3)_lag_6,PT08.S5(O3)_lag_12,PT08.S5(O3)_lag_24,T_lag_1,T_lag_6,T_lag_12,T_lag_24,RH_lag_1,RH_lag_6,RH_lag_12,RH_lag_24,AH_lag_1,AH_lag_6,AH_lag_12,AH_lag_24,CO(GT)_rolling_mean_6,CO(GT)_rolling_mean_12,CO(GT)_rolling_mean_24,NMHC(GT)_rolling_mean_6,NMHC(GT)_rolling_mean_12,NMHC(GT)_rolling_mean_24,C6H6(GT)_rolling_mean_6,C6H6(GT)_rolling_mean_12,C6H6(GT)_rolling_mean_24,NOx(GT)_rolling_mean_6,NOx(GT)_rolling_mean_12,NOx(GT)_rolling_mean_24,NO2(GT)_rolling_mean_6,NO2(GT)_rolling_mean_12,NO2(GT)_rolling_mean_24,PT08.S1(CO)_rolling_mean_6,PT08.S1(CO)_rolling_mean_12,PT08.S1(CO)_rolling_mean_24,PT08.S2(NMHC)_rolling_mean_6,PT08.S2(NMHC)_rolling_mean_12,PT08.S2(NMHC)_rolling_mean_24,PT08.S3(NOx)_rolling_mean_6,PT08.S3(NOx)_rolling_mean_12,PT08.S3(NOx)_rolling_mean_24,PT08.S4(NO2)_rolling_mean_6,PT08.S4(NO2)_rolling_mean_12,PT08.S4(NO2)_rolling_mean_24,PT08.S5(O3)_rolling_mean_6,PT08.S5(O3)_rolling_mean_12,PT08.S5(O3)_rolling_mean_24,T_rolling_mean_6,T_rolling_mean_12,T_rolling_mean_24,RH_rolling_mean_6,RH_rolling_mean_12,RH_rolling_mean_24,AH_rolling_mean_6,AH_rolling_mean_12,AH_rolling_mean_24
2004-03-11 18:00:00,1.8829427191138337,1.9748132483012428,0.5395603790463172,0.9828930018506477,1.0800081303950309,0.2103730562784644,-0.1012732617114475,0.892379972632997,1.46958007730952,0.8505372974165939,-0.9357403149196868,0.7412932540018987,-0.5880279472979988,18,3,3,0.5551631238447217,-0.3533176518657233,-0.982265881203724,0.3455137140653883,-0.4025974113378361,-0.9366868593899996,-1.2067320859332282,-0.4025974113378361,-0.0151352618498331,-0.6389029266626335,-1.0131635255503135,0.0576376323783269,0.0238225453237718,-0.6585595868526035,-1.0022052649270372,-0.3541877005581051,0.5442723015506346,-0.3259968761552713,-1.3485631599597108,0.0656242538123863,1.1281505113628163,0.4995675703024697,-0.2872301246302093,1.0298007994962315,0.1395893442167815,-0.6341331353813767,-1.3292252816870394,0.2213648908409771,0.7116335826006901,1.851258967210529,3.5509732780449985,0.8983298913422337,0.5549228119633337,-0.2441458978720708,-0.6964489411751299,0.4870773554678748,0.1218803366461191,-0.9292969182358772,-1.3879924476389305,0.5136827680112269,-0.9934039470576056,-1.028002126340357,-0.9126748620645192,-0.5551603428094221,0.9268795377800426,0.8832121768910676,0.408329627223463,-0.0938450229997514,-0.5600915539749225,-0.6145675209549212,-0.7537838810149178,-0.7014031435341497,0.12421711485386959,-0.1378446473702973,-0.31468568089299626,-0.6906456529839468,-0.8386704438298648,-0.9091822529828187,-0.27330576756401986,-0.4353120916195667,-0.5301767573098467,-0.2879131769294644,-0.4658725459322961,-0.5925990950136993,0.24330421092734203,-0.10842958172879487,-0.33822112091537204,0.82882530133408,0.6200103333854613,0.48299778189016457,-0.16339954007030205,-0.39221380995146476,-0.5450187576498816,1.094749966164066,1.5323194397770588,1.9068464966361798,0.2663702223005487,0.024094934753493436,-0.1082455853240683,-0.3228791306656952,-0.4510909019050902,-0.4852342540286248,-1.0933542427633316,-1.0001313708070294,-0.9069084988507273,1.2662113213547872,0.8527359979373038,0.5977822919136521,-0.5018131334592829,-0.6150913283297289,-0.655308094551074
2004-03-11 19:00:00,3.350488587569169,2.8086477619527237,1.4637151543275886,1.6690374331447275,1.611549183452302,0.7111139014726392,-0.4785553856266502,1.3492712909285975,2.0977787485637687,1.5553038660306595,-1.0049366734851894,1.019672679669115,-0.5288959147641542,19,3,3,1.8829427191138337,-0.1436682420863899,-0.7027333348312792,-0.0737851054932787,0.5395603790463172,-0.9246848493214116,-1.128719020487407,-0.630635602641007,0.9828930018506477,-0.4205842439781533,-0.8468254816002337,-0.2022655612936731,0.2103730562784644,-0.4523721800079434,-0.688014930687555,-0.6634688108250955,0.892379972632997,0.0438675243697386,-0.6088343589096907,-0.3912670644832143,1.9748132483012428,0.7133712917515672,0.1061687228361301,0.739027738325459,1.0800081303950309,-0.3353378688698928,-0.9706709618732586,-0.0648495223437074,-0.1012732617114475,1.3106175731464758,2.586375682880357,1.3572916503318615,1.46958007730952,0.0975941792902405,-0.3999391683431245,0.1528756623606144,0.8505372974165939,-0.6067766241243556,-0.7716203300035779,-0.1934728398184798,-0.9357403149196868,-1.1663948434713622,-0.9472730413472706,-0.5897585220921733,0.7412932540018987,1.40722050755877,0.4902059288902914,-0.1593460643332139,-0.5880279472979988,-0.5116684722149236,-0.7388844712426104,-0.7765986022287632,0.49692717668379577,0.10092273598949919,-0.2506261390159777,-0.444604446577894,-0.6931460717482358,-0.8699256783834791,-0.003006446145139674,-0.26897404766948657,-0.49162445024850004,-0.14309106974095306,-0.36482435249850426,-0.569075730145509,0.44636701905872006,0.07831567932059744,-0.30377296596451325,1.074699581000542,0.8085139477964156,0.5223733005903735,0.12229067089243252,-0.1914443589446256,-0.509241956001796,0.7693279280104033,1.2279655614640217,1.865196365258943,0.5519912181641472,0.2045973529605476,-0.06730797191399976,-0.026240094723616696,-0.2645467564837965,-0.47119864863673455,-1.07797727419322,-1.0020534918782935,-0.922765997688655,1.242558167539926,0.8804829668355069,0.6325797201220541,-0.4973898711831292,-0.601278333853319,-0.6505841280412344
2004-03-11 20:00:00,2.791423494824279,2.227101639611178,1.1036548522699503,1.3155690897508077,1.3473512635895164,0.5540187343528981,-0.319085621909915,1.196974184830064,1.7409619032913557,1.4358519052486147,-1.0164693999127732,0.9377963780022864,-0.5721973244149222,20,3,3,3.350488587569169,0.5551631238447217,-0.0737851054932787,0.0659811676929437,1.4637151543275886,-0.3185833408577206,-0.9186838442871176,-0.7746597234640623,1.6690374331447275,0.0160531213908069,-0.3478113497499933,-0.2438500722811932,0.7111139014726392,-0.1529095176859368,-0.3149139087781699,-0.526010539595322,1.3492712909285975,0.391975195452101,0.0438675243697386,0.0873809832550339,2.8086477619527237,1.076837618215033,0.914346789913719,1.2093959255134736,1.611549183452302,0.1836223308605792,-0.2378362555871981,-0.1151729356509047,-0.4785553856266502,0.6143959217978029,1.209490405911473,1.225048431639935,2.0977787485637687,0.5825635534985206,0.0473382855899006,0.1428244836205464,1.5553038660306595,-0.0381852908018212,0.1171022582148373,0.050209160176892,-1.0049366734851894,-1.2009930227541137,-0.8780766827817678,-0.7512166920783462,1.019672679669115,1.6637662527814985,0.3701206864456096,0.1845344026674653,-0.5288959147641542,-0.4318169479664641,-0.740979700741841,-0.7190961926387648,1.0792866482930557,0.4386912295228698,-0.10794806847170907,-0.04653777930306061,-0.47710989051365305,-0.7826610635097876,0.34526383337534045,-0.05931880477407312,-0.4136534921469,0.05082327717247736,-0.24823028315182147,-0.5118014504664367,0.6639343134851966,0.24149115014045477,-0.23125053448902114,1.423912326034068,1.033720534389465,0.6086074682415094,0.446771846279465,0.02374065316583779,-0.4393920099269622,0.47113243488154893,0.9725546390884378,1.7887027387606718,0.8853553130430686,0.4127405127027887,0.013729656677798343,0.33410665363555253,-0.0706364068142768,-0.39833295255968704,-1.0510675791955244,-1.0068587945564533,-0.9400650873300306,1.17796686289165,0.9246051960670755,0.6817055011221512,-0.5002611116080009,-0.5837792874801143,-0.640263182730209
2004-03-11 21:00:00,1.2539944897758333,0.82882530133408,-0.1205501747260195,0.151202782100247,0.3157212907919721,0.0090948734062961,0.5132687545628001,0.5660290309932822,0.5247692757431297,0.5542964346771222,-1.074133032050692,0.7303764137796547,-0.7384188646872257,21,3,3,2.791423494824279,0.0659811676929437,0.0659811676929437,0.0659811676929437,1.1036548522699503,-0.8286687687727081,-0.7806607284983563,-0.8226677637384141,1.3155690897508077,-0.2646423277749531,-0.1918694335467932,-0.2230578167874333,0.5540187343528981,-0.2658216690532508,-0.5358289875403058,-0.3247323567231537,1.196974184830064,0.3484617365668057,-0.1954564994993854,0.2614348187962151,2.227101639611178,0.8159970780471341,0.991316129635394,1.098217990359943,1.3473512635895164,-0.1340442156411037,-0.0491234556852082,-0.0868660156656062,-0.319085621909915,0.9994570585772364,0.98778853928089,1.0383521228983914,1.7409619032913557,0.37400159464211,0.2131827348010223,0.2156955294860393,1.4358519052486147,-0.2555878594251432,-0.0596866437425893,0.3583952189945683,-1.0164693999127732,-1.1663948434713622,-0.9126748620645192,-0.8550112299266003,0.9377963780022864,1.592806791336914,0.5447901300015104,0.512039609334779,-0.5721973244149222,-0.4220392103033875,-0.6750963731549197,-0.6341229962810747,1.4519967101229818,0.6774586128826664,0.005612028492096559,0.19050191955155119,-0.30858166580056395,-0.7043979561875372,0.5618498281020072,0.07929623185099362,-0.3486776937289,0.1686446525122832,-0.1758192295575658,-0.4668002307185943,0.798100811714857,0.3375833718454819,-0.18501748442339486,1.615622996266759,1.1431167718642532,0.6510118729955805,0.6407266684009545,0.15583961309723068,-0.3784535016252781,0.3155521775969293,0.8451733034366554,1.7243638198627613,1.0784217046752078,0.55387581417791,0.08031871583074873,0.5797795196439585,0.03925939710520466,-0.3405978381816986,-1.0203136420553012,-1.0183915209840373,-0.9511172834897984,1.0569718837617812,0.9719115036967985,0.713091416761102,-0.5236578410160773,-0.569714089452871,-0.6341423965542156
2004-03-11 22:00:00,-0.4232007884588346,-0.6592485999516391,-0.9366868593899996,-0.6908835653970335,-0.7127634686738725,-0.7076518265775227,1.9446071215813008,-0.5435641705817479,-0.4150159364532265,-0.5542177613802558,-1.1779275698989462,0.6976258931129232,-0.8580797494210689,22,3,3,1.2539944897758333,0.0659811676929437,-0.2834345152726122,-0.3533176518657233,-0.1205501747260195,-0.7326526882240045,-0.840670778841296,-0.9966969097329392,0.151202782100247,-0.3166229665093532,-0.5245455214469534,-0.5037532659531934,0.0090948734062961,-0.2216386533008236,-0.6192857950726682,-0.526010539595322,0.5660290309932822,0.457245383780044,-0.2607266878273284,0.1308944421403292,0.82882530133408,0.739027738325459,0.4867393470155238,0.65350624974582,0.3157212907919721,-0.2000936956068001,-0.4674368288012857,-0.4391299088159872,0.5132687545628001,1.0811366936516618,1.5284299333449434,1.4778663497274418,0.5247692757431297,0.2332850922811583,-0.131070137046306,-0.0205071709055582,0.5542964346771222,-0.2293084280530933,-0.4610452319702607,0.1362145719399645,-1.074133032050692,-1.0049366734851894,-0.8780766827817678,-0.8319457770714328,0.7303764137796547,1.1233826617804312,0.4247048875568285,0.4902059288902914,-0.7384188646872257,-0.4706950953410787,-0.7074560287541497,-0.6292341274495363,1.6499989304701301,0.7764597230562403,0.05511258357888363,0.30852168522599926,-0.25357245298620257,-0.675143056645354,0.6311573464145406,0.10788558315491364,-0.33308350210858,0.21446407625554098,-0.13040890781201564,-0.4528907627965338,0.834362027452603,0.4010404993865375,-0.17232605891518374,1.6177610334812498,1.1295758695058105,0.6397871776195029,0.7156875861398005,0.18624334197032902,-0.361679030522879,0.23452079359452319,0.8056299880434813,1.7024853461821117,1.1035496515253778,0.5798413592564189,0.09319678859146081,0.7147602353276694,0.09042465364018064,-0.33243528752825885,-1.0049366734851894,-1.0318463684828847,-0.9602473585783023,0.9132334875022382,0.9873770273449772,0.7221887836129719,-0.5763877834133837,-0.5749909637472298,-0.6384880577378051
2004-03-11 23:00:00,-0.7726164714243904,-0.8816044702587006,-1.1467220355902883,-0.9092022480815136,-1.090189068477852,-0.9383853532846425,2.8780886652890185,-1.2397795127464726,-0.6185523059396031,-1.1968693103876582,-1.1779275698989462,0.5557069702237539,-0.91581496228876,23,3,3,-0.4232007884588346,0.5551631238447217,-0.4232007884588346,-0.6328501982381681,-0.9366868593899996,-0.4025974113378361,-1.044704950007291,-1.0747099751787608,-0.6908835653970335,-0.0151352618498331,-0.6596951821563936,-0.6908835653970335,-0.7076518265775227,0.0238225453237718,-0.7027426026050307,-0.7321979464399822,-0.5435641705817479,0.5442723015506346,-0.3912670644832143,-0.3042401467126237,-0.6592485999516391,1.1281505113628163,0.2558313278504984,0.3328006675721736,-0.7127634686738725,0.1395893442167815,-0.6718756953617747,-0.7096182553421727,1.9446071215813008,0.7116335826006901,1.9562756408776476,1.9912811987666867,-0.4150159364532265,0.5549228119633337,-0.3421448905877336,-0.2642482553522067,-0.5542177613802558,0.1218803366461191,-0.9125736437263908,-0.2484207417782205,-1.1779275698989462,-0.9934039470576056,-0.9126748620645192,-0.8319457770714328,0.6976258931129232,0.9268795377800426,0.397412787001219,0.4683722484458039,-0.8580797494210689,-0.5600915539749225,-0.7540166842926102,-0.6385462585572281,1.5684686044448337,0.7648125336240553,0.05220078622083733,0.27451599003166677,-0.2615737930319279,-0.6726426378810649,0.5687805799332605,0.09402407949240695,-0.3408805979187399,0.13346188070942447,-0.13777274377075352,-0.46045914975412555,0.6675604350589711,0.3774707091570026,-0.20042850111193697,1.3847149771017335,1.0340768739252135,0.5850890588821087,0.6302426239619551,0.16579945531428011,-0.37308042885029086,0.3784325315827964,0.8403114203965111,1.721932878342689,0.995499480069647,0.5561792093058422,0.07675892336030797,0.6606086797731423,0.0826602761893477,-0.3612033014166014,-1.0337684895541488,-1.0568339424093163,-0.974663266612782,0.8422740260576534,1.0101204444746517,0.7308312821222481,-0.6409518924267154,-0.5875429404694731,-0.648023291986619
2004-03-12 00:00:00,-0.2834345152726122,-0.1675000406187147,-0.9726928895957634,-0.5661300324344735,-0.536631522098682,-0.5701935553477492,1.668452164901101,-0.282483417269976,-0.3094785596825126,-0.5661629574584603,-1.1663948434713622,0.4301633076679505,-0.9667988801033738,0,4,3,-0.7726164714243904,1.8829427191138337,-0.3533176518657233,-0.6328501982381681,-1.1467220355902883,0.5395603790463172,-0.9366868593899996,-1.1167170104188189,-0.9092022480815136,0.9828930018506477,-0.6389029266626335,-0.8052409706127136,-0.9383853532846425,0.2103730562784644,-0.6585595868526035,-0.8647469936972637,-1.2397795127464726,0.892379972632997,-0.3259968761552713,-0.717618006122929,-0.8816044702587006,1.9748132483012428,0.4995675703024697,0.2814877744243901,-1.090189068477852,1.0800081303950309,-0.6341331353813767,-0.8983310552441625,2.8780886652890185,-0.1012732617114475,1.851258967210529,2.477469502781123,-0.6185523059396031,1.46958007730952,-0.2441458978720708,-0.4150159364532265,-1.1968693103876582,0.8505372974165939,-0.9292969182358772,-0.7644532123566551,-1.1779275698989462,-0.9357403149196868,-1.028002126340357,-0.8204130506438488,0.5557069702237539,0.7412932540018987,0.8832121768910676,0.3373701657788782,-0.91581496228876,-0.5880279472979988,-0.6145675209549212,-0.6955830615918424,1.347172005233315,0.7356945600435923,0.04637719150474473,0.15049521932292473,-0.270075216830511,-0.6756431403982118,0.41976941556131386,0.07323182399864696,-0.34997720969726,-0.0269061023919779,-0.15740963966072116,-0.46905029170598644,0.37021846600945324,0.3067613384683977,-0.23940930803001395,1.0497558134981475,0.9392905574161138,0.5344888448058223,0.42527955517951616,0.13094000755460702,-0.38893754606427744,0.7395083786975177,0.917129172430792,1.7588831894477863,0.7999202937524906,0.5331452580265197,0.06199625458583313,0.44081707193417946,0.05896897063424208,-0.40072199177532797,-1.0645224266943722,-1.078938334728852,-0.9890791746472618,0.7804119314649386,1.023311626409863,0.7344702288629962,-0.7002391271456884,-0.6010261303024856,-0.6595761546420995
2004-03-12 01:00:00,-0.1436682420863899,-0.321438720062065,-0.9846948996643512,-0.5141493937000734,-0.461146402137886,-0.5161920916503382,1.6412256198762925,0.0003540654844433,-0.3019401756274616,-0.5279383300082059,-1.2355912020368651,0.4956643490014134,-0.9970633062033732,1,4,3,-0.2834345152726122,3.350488587569169,-0.1436682420863899,-0.7726164714243904,-0.9726928895957634,1.4637151543275886,-0.9246848493214116,-1.1167170104188189,-0.5661300324344735,1.6690374331447275,-0.4205842439781533,-0.8364293538533536,-0.5701935553477492,0.7111139014726392,-0.4523721800079434,-0.8647469936972637,-0.282483417269976,1.3492712909285975,0.0438675243697386,-0.7393747355655766,-0.1675000406187147,2.8086477619527237,0.7133712917515672,0.0719601274042745,-0.536631522098682,1.611549183452302,-0.3353378688698928,-0.9549448952147594,1.668452164901101,-0.4785553856266502,1.3106175731464758,2.442463944892084,-0.3094785596825126,2.0977787485637687,0.0975941792902405,-0.4150159364532265,-0.5661629574584603,1.5553038660306595,-0.6067766241243556,-0.7716203300035779,-1.1663948434713622,-1.0049366734851894,-1.1663948434713622,-0.8896094092093517,0.4301633076679505,1.019672679669115,1.40722050755877,0.512039609334779,-0.9667988801033738,-0.5288959147641542,-0.5116684722149236,-0.6725355371003043,0.986109132835574,0.7415181547596847,0.060936178294976225,-0.101546992117422,-0.273075719347658,-0.6696421353639179,0.16159890984712694,0.07929623185099363,-0.34001425393983326,-0.1570005376630135,-0.15004580370198328,-0.45677723177475654,0.17440790102562445,0.3103874600421723,-0.22127870016114093,0.6927035986781546,0.8837015898393483,0.5157810191790262,0.15583961309723068,0.13906514199483158,-0.3738667321832158,1.0344626164662758,0.9018952722383395,1.7251741337027855,0.5034105209204854,0.5277008695423163,0.06639364528461288,0.20470036278833711,0.08923013403236014,-0.3924598978212364,-1.1029648481196517,-1.0904710611564357,-1.0034950826817415,0.7285569404092805,0.9855575539746032,0.7383366097750409,-0.7633676159465841,-0.6303787435648566,-0.6708768137467467
2004-03-12 02:00:00,-0.4930839250519458,-0.5608988880850543,-1.062707965110173,-0.7532603318783136,-0.8102650819565672,-0.7665625142474256,2.2207620782615005,-0.4130237939258619,-0.4878869823187193,-0.862403820197932,-1.3047875606023678,0.6102911713349729,-1.0045130110895266,2,4,3,-0.1436682420863899,2.791423494824279,0.5551631238447217,-0.8424996080175017,-0.9846948996643512,1.1036548522699503,-0.3185833408577206,-1.1587240456588763,-0.5141493937000734,1.3155690897508077,0.0160531213908069,-0.9403906313221536,-0.5161920916503382,0.5540187343528981,-0.1529095176859368,-0.9482038012296262,0.0003540654844433,1.196974184830064,0.391975195452101,-1.087482406647939,-0.321438720062065,2.227101639611178,1.076837618215033,-0.1076349986129674,-0.461146402137886,1.3473512635895164,0.1836223308605792,-1.1530933351118489,1.6412256198762925,-0.319085621909915,0.6143959217978029,2.932541755338636,-0.3019401756274616,1.7409619032913557,0.5825635534985206,-0.5582452334991952,-0.5279383300082059,1.4358519052486147,-0.0381852908018212,-1.0344146437240769,-1.2355912020368651,-1.0164693999127732,-1.2009930227541137,-0.8896094092093517,0.4956643490014134,0.9377963780022864,1.6637662527814985,0.4956643490014134,-0.9970633062033732,-0.5721973244149222,-0.4318169479664641,-0.6851069140956886,0.4037496612263142,0.7415181547596847,0.0871423545173929,-0.509615334449412,-0.2780765568762363,-0.6641412140824817,-0.20226556129367323,0.07149913604083362,-0.32658592226677996,-0.3615515365168431,-0.15536412967218285,-0.4422541108561347,-0.05041163654840126,0.30676133846839776,-0.1904566667840568,0.17102251834235646,0.7974674221882122,0.4993894005345954,-0.18960965116780062,0.12858109755583216,-0.35329179497167934,1.3877594507167663,0.9294459427991577,1.6917892034937942,0.10345736688861358,0.4944063399658411,0.07110513531901974,-0.14250666988480712,0.09579999187537262,-0.3823064811547627,-1.1414072695449307,-1.0962374243702275,-1.0179109907162212,0.6412222186313303,0.9095945407614902,0.7376543072611504,-0.8413955145197872,-0.6708283130638941,-0.6843988041260411
2004-03-12 03:00:00,-0.9123827446106128,-0.9842302565542674,-1.1767270607617584,-0.9819751423096736,-1.2631758017213428,-0.5559795331614041,3.3253819049823004,-0.3605239320058525,-0.7818839604657077,-1.2924308790132943,-1.3163202870299515,0.6375832718905824,-1.008005060254911,3,4,3,-0.4930839250519458,1.2539944897758333,0.0659811676929437,-1.0521490177968351,-1.062707965110173,-0.1205501747260195,-0.8286687687727081,-1.1887290708303462,-0.7532603318783136,0.151202782100247,-0.2646423277749531,-1.0027673978034335,-0.7665625142474256,0.0090948734062961,-0.2658216690532508,-0.671005573778775,-0.4130237939258619,0.5660290309932822,0.3484617365668057,-0.6846489387256308,-0.5608988880850543,0.82882530133408,0.8159970780471341,-0.4668252506474513,-0.8102650819565672,0.3157212907919721,-0.1340442156411037,-1.3040635750334406,2.2207620782615005,0.5132687545628001,0.9994570585772364,3.422619565785188,-0.4878869823187193,0.5247692757431297,0.37400159464211,-0.661269815584892,-0.862403820197932,0.5542964346771222,-0.2555878594251432,-1.318710310385344,-1.3047875606023678,-1.074133032050692,-1.1663948434713622,-0.9357403149196868,0.6102911713349729,0.7303764137796547,1.592806791336914,0.5229564495570229,-1.0045130110895266,-0.7384188646872257,-0.4220392103033875,-0.7156041434733801,-0.14366824208638992,0.6541642340182959,0.10170134130762441,-0.8706758040127657,-0.34008694223060726,-0.6601405440596191,-0.5470704648985268,0.007389681601740232,-0.31878882645661993,-0.5816484112835637,-0.20650187938564024,-0.43468572389854304,-0.3187446330077222,0.2396780893535675,-0.16235422458730356,-0.29364423627368225,0.6609893799965384,0.4805034051399251,-0.5492123754254812,0.04575714648773662,-0.3390072844235427,1.8110674007453358,1.0633097891711325,1.6621317169489134,-0.26801744737973227,0.4052021286477377,0.07403672911820625,-0.525549290792565,0.027115114425696713,-0.37513936350783994,-1.18946029632653,-1.1048869691909156,-1.035210080357597,0.5866380175201115,0.8218049506409465,0.7424304248583823,-0.9134481289655548,-0.718552984990816,-0.6977073915007845
